TELEMETRY_ID,DEVICE_ID,CAR_ID,RENTAL_ID,TIMESTAMP,LATITUDE,LONGITUDE,SPEED_KMH,ACCELERATION_MS2,BRAKE_PRESSURE_BAR,FUEL_LEVEL_PCT,BATTERY_VOLTAGE,ENGINE_TEMP_C,ODOMETER_KM,EVENT_TYPE,CREATED_AT
13300118,519,544,133,2025-10-26T22:37:18,31.5208737,-7.8835388,13.36,0.124,0.2,97.74,14.44,94.64,39072,DRIVING,2025-10-26T21:23:22.546813
13300119,519,544,133,2025-10-26T22:37:48,31.5201576,-7.8823599,16.44,0.029,1.03,97.63,14.36,90.51,39073,DRIVING,2025-10-26T21:23:22.546813
13300120,519,544,133,2025-10-26T22:38:18,31.5201576,-7.8823599,0.0,-0.152,0.0,98.41,12.28,44.41,39073,IDLE,2025-10-26T21:23:22.546813
13300121,519,544,133,2025-10-26T22:38:48,31.5194657,-7.8815016,13.41,0.124,12.64,96.92,14.13,102.72,39074,HARSH_BRAKE,2025-10-26T21:23:22.547819
13300122,519,544,133,2025-10-26T22:39:18,31.5179304,-7.8801216,25.76,0.114,1.86,98.27,14.09,100.42,39074,DRIVING,2025-10-26T21:23:22.547819
13300123,519,544,133,2025-10-26T22:39:48,31.5158206,-7.8790462,30.64,0.045,1.93,98.4,13.71,96.2,39075,DRIVING,2025-10-26T21:23:22.547819
13300124,519,544,133,2025-10-26T22:40:18,31.5140585,-7.8775759,28.8,-0.017,1.4,98.02,14.35,97.87,39076,DRIVING,2025-10-26T21:23:22.547819
13300125,519,544,133,2025-10-26T22:40:48,31.5120418,-7.8755792,35.15,0.059,2.07,97.96,13.75,99.86,39076,DRIVING,2025-10-26T21:23:22.547819
13300126,519,544,133,2025-10-26T22:41:18,31.5092017,-7.8738325,42.71,0.07,3.42,96.97,14.21,93.32,39077,DRIVING,2025-10-26T21:23:22.547819
13300127,519,544,133,2025-10-26T22:41:48,31.5071169,-7.8711837,40.94,-0.016,1.89,98.01,13.74,99.05,39078,DRIVING,2025-10-26T21:23:22.547819
13300128,519,544,133,2025-10-26T22:42:18,31.5062108,-7.8672662,46.1,0.048,3.69,97.77,14.07,94.28,39078,DRIVING,2025-10-26T21:23:22.547819
13300129,519,544,133,2025-10-26T22:42:48,31.5050564,-7.86372,43.11,-0.028,3.86,97.21,14.06,99.86,39079,DRIVING,2025-10-26T21:23:22.547819
13300130,519,544,133,2025-10-26T22:43:18,31.5035155,-7.8605266,41.67,-0.013,2.13,97.79,14.22,100.84,39079,DRIVING,2025-10-26T21:23:22.547819
13300131,519,544,133,2025-10-26T22:43:48,31.5025219,-7.8569242,43.0,0.012,3.82,97.07,14.36,97.84,39080,DRIVING,2025-10-26T21:23:22.547819
13300132,519,544,133,2025-10-26T22:44:18,31.5011627,-7.853978,38.04,-0.046,0.58,96.1,13.95,101.4,39081,DRIVING,2025-10-26T21:23:22.547819
13300133,519,544,133,2025-10-26T22:44:48,31.4988967,-7.8512451,43.29,0.049,2.26,98.32,14.02,103.49,39081,DRIVING,2025-10-26T21:23:22.547819
13300134,519,544,133,2025-10-26T22:45:18,31.4963357,-7.8487427,44.4,0.01,4.51,97.67,13.63,102.01,39082,DRIVING,2025-10-26T21:23:22.547819
13300135,519,544,133,2025-10-26T22:45:48,31.4963357,-7.8487427,0.0,-0.411,0.78,98.62,12.54,51.33,39082,IDLE,2025-10-26T21:23:22.547819
13300136,519,544,133,2025-10-26T22:46:18,31.4960618,-7.8480025,9.16,0.085,0.21,97.06,13.64,102.34,39083,DRIVING,2025-10-26T21:23:22.547819
13300137,519,544,133,2025-10-26T22:46:48,31.4954529,-7.846344,20.51,0.105,0.0,97.46,13.89,95.0,39084,DRIVING,2025-10-26T21:23:22.547819
13300138,519,544,133,2025-10-26T22:47:18,31.4956029,-7.8435605,31.68,0.103,2.12,97.75,14.34,99.42,39084,DRIVING,2025-10-26T21:23:22.547819
13300139,519,544,133,2025-10-26T22:47:48,31.4964999,-7.8408456,33.07,0.013,1.86,96.3,14.44,99.14,39085,DRIVING,2025-10-26T21:23:22.547819
13300140,519,544,133,2025-10-26T22:48:18,31.4973177,-7.8382916,30.99,-0.019,0.35,97.62,13.72,95.95,39086,DRIVING,2025-10-26T21:23:22.547819
13300141,519,544,133,2025-10-26T22:48:48,31.4988671,-7.8356428,36.48,0.051,1.37,97.09,13.68,94.45,39086,DRIVING,2025-10-26T21:23:22.548825
13300142,519,544,133,2025-10-26T22:49:18,31.5010858,-7.8331332,41.06,0.042,2.0,97.53,13.96,92.92,39087,DRIVING,2025-10-26T21:23:22.548825
13300143,519,544,133,2025-10-26T22:49:48,31.5025716,-7.8307846,33.21,-0.073,4.3,98.13,14.21,99.95,39087,DRIVING,2025-10-26T21:23:22.548825
13300144,519,544,133,2025-10-26T22:50:18,31.504638,-7.8273497,47.74,0.135,3.18,96.74,13.53,115.64,39088,RAPID_ACCEL,2025-10-26T21:23:22.548825
13300145,519,544,133,2025-10-26T22:50:48,31.5053621,-7.8235706,43.99,-0.035,13.4,97.27,13.65,115.89,39089,HARSH_BRAKE,2025-10-26T21:23:22.548825
13300146,519,544,133,2025-10-26T22:51:18,31.5050024,-7.8194832,46.67,0.025,2.08,97.49,13.69,96.99,39089,DRIVING,2025-10-26T21:23:22.548825
13300147,519,544,133,2025-10-26T22:51:48,31.5043621,-7.8162357,37.85,-0.082,1.81,97.36,14.45,102.52,39090,DRIVING,2025-10-26T21:23:22.548825
13300148,519,544,133,2025-10-26T22:52:18,31.5045137,-7.8126237,41.07,0.03,1.0,96.36,13.95,95.08,39090,DRIVING,2025-10-26T21:23:22.548825
13300149,519,544,133,2025-10-26T22:52:48,31.5040861,-7.8092978,38.2,-0.027,1.62,96.92,14.49,92.0,39091,DRIVING,2025-10-26T21:23:22.549870
13300150,519,544,133,2025-10-26T22:53:18,31.5040861,-7.8092978,0.0,-0.354,0.0,98.46,12.24,51.47,39092,IDLE,2025-10-26T21:23:22.549870
13300151,519,544,133,2025-10-26T22:53:48,31.504389,-7.8086663,8.23,0.076,0.0,97.87,13.57,97.03,39092,DRIVING,2025-10-26T21:23:22.549870
13300152,519,544,133,2025-10-26T22:54:18,31.5055526,-7.8071647,23.04,0.137,0.83,96.72,13.64,103.72,39093,RAPID_ACCEL,2025-10-26T21:23:22.549870
13300153,519,544,133,2025-10-26T22:54:48,31.5069075,-7.8057632,24.06,0.009,1.82,96.68,13.67,101.23,39094,DRIVING,2025-10-26T21:23:22.549870
13300154,519,544,133,2025-10-26T22:55:18,31.5085373,-7.8043319,27.12,0.028,0.12,95.83,14.06,101.02,39094,DRIVING,2025-10-26T21:23:22.549870
13300155,519,544,133,2025-10-26T22:55:48,31.5104455,-7.8027418,31.18,0.038,3.29,98.18,14.29,103.77,39095,DRIVING,2025-10-26T21:23:22.549870
13300156,519,544,133,2025-10-26T22:56:18,31.5104455,-7.8027418,0.0,-0.289,0.2,97.89,12.43,59.44,39095,IDLE,2025-10-26T21:23:22.549870
13300157,519,544,133,2025-10-26T22:56:48,31.5104455,-7.8027418,0.0,0.0,0.0,96.85,12.25,53.24,39096,IDLE,2025-10-26T21:23:22.549870
13300158,519,544,133,2025-10-26T22:57:18,31.5108993,-7.8024694,6.79,0.063,0.64,96.11,13.76,103.74,39097,DRIVING,2025-10-26T21:23:22.549870
13300159,519,544,133,2025-10-26T22:57:48,31.5119832,-7.8019447,15.62,0.082,0.44,97.35,14.19,99.63,39097,DRIVING,2025-10-26T21:23:22.549870
13300160,519,544,133,2025-10-26T22:58:18,31.5130345,-7.8008782,18.51,0.027,1.39,96.35,13.68,104.04,39098,DRIVING,2025-10-26T21:23:22.549870
13300161,519,544,133,2025-10-26T22:58:48,31.5130345,-7.8008782,0.0,-0.171,0.81,97.6,12.57,50.74,39098,IDLE,2025-10-26T21:23:22.549870
13300162,519,544,133,2025-10-26T22:59:18,31.5136793,-7.800387,10.24,0.095,0.0,97.63,13.68,103.97,39099,DRIVING,2025-10-26T21:23:22.549870
13300163,519,544,133,2025-10-26T22:59:48,31.5151299,-7.7998631,20.22,0.092,0.51,96.52,14.26,95.78,39100,DRIVING,2025-10-26T21:23:22.549870
13300164,519,544,133,2025-10-26T23:00:18,31.5164272,-7.7981135,26.33,0.057,0.0,96.75,13.75,93.71,39100,DRIVING,2025-10-26T21:23:22.549870
13300165,519,544,133,2025-10-26T23:00:48,31.5169121,-7.79601,24.74,-0.015,1.54,97.89,13.55,91.29,39101,DRIVING,2025-10-26T21:23:22.549870
13300166,519,544,133,2025-10-26T23:01:18,31.5174531,-7.7933936,30.57,0.054,0.86,97.56,13.92,100.33,39102,DRIVING,2025-10-26T21:23:22.549870
13300167,519,544,133,2025-10-26T23:01:48,31.5178289,-7.7910269,27.34,-0.03,10.95,96.02,13.79,103.99,39102,HARSH_BRAKE,2025-10-26T21:23:22.549870
13300168,519,544,133,2025-10-26T23:02:18,31.5185372,-7.7884756,30.47,0.029,3.27,96.74,14.12,98.82,39103,DRIVING,2025-10-26T21:23:22.549870
13300169,519,544,133,2025-10-26T23:02:48,31.5192561,-7.7852788,37.54,0.065,1.41,96.8,13.67,111.4,39103,RAPID_ACCEL,2025-10-26T21:23:22.550878
13300170,519,544,133,2025-10-26T23:03:18,31.5196246,-7.7821024,36.4,-0.011,3.73,96.48,13.68,98.36,39104,DRIVING,2025-10-26T21:23:22.550878
13300171,519,544,133,2025-10-26T23:03:48,31.5213457,-7.7799701,33.34,-0.028,2.67,97.66,13.82,95.65,39105,DRIVING,2025-10-26T21:23:22.550878
13300172,519,544,133,2025-10-26T23:04:18,31.5240119,-7.7786569,38.52,0.048,2.1,96.28,14.24,92.93,39105,DRIVING,2025-10-26T21:23:22.550878
13300173,519,544,133,2025-10-26T23:04:48,31.5265611,-7.777468,36.54,-0.018,1.25,97.39,14.33,103.16,39106,DRIVING,2025-10-26T21:23:22.550878
13300174,519,544,133,2025-10-26T23:05:18,31.5294379,-7.7765238,39.79,0.03,0.5,96.61,13.77,94.96,39106,DRIVING,2025-10-26T21:23:22.550878
13300175,519,544,133,2025-10-26T23:05:48,31.5311117,-7.7751721,27.07,-0.118,13.39,96.79,13.57,113.33,39107,HARSH_BRAKE,2025-10-26T21:23:22.550878
13300176,519,544,133,2025-10-26T23:06:18,31.5331865,-7.7738812,31.28,0.039,1.04,96.56,13.9,103.56,39108,DRIVING,2025-10-26T21:23:22.550878
13300177,519,544,133,2025-10-26T23:06:48,31.5354086,-7.772856,31.8,0.005,0.0,96.2,13.95,94.02,39108,DRIVING,2025-10-26T21:23:22.550878
13300178,519,544,133,2025-10-26T23:07:18,31.5377561,-7.7720244,32.66,0.008,2.24,97.56,13.92,92.3,39109,DRIVING,2025-10-26T21:23:22.550878
13300179,519,544,133,2025-10-26T23:07:48,31.5397133,-7.7707658,29.73,-0.027,3.16,96.29,14.07,99.81,39110,DRIVING,2025-10-26T21:23:22.550878
13300180,519,544,133,2025-10-26T23:08:18,31.5417361,-7.7690551,33.21,0.032,1.67,97.18,14.27,104.33,39110,DRIVING,2025-10-26T21:23:22.550878
13300181,519,544,133,2025-10-26T23:08:48,31.5417361,-7.7690551,0.0,-0.307,0.74,96.82,12.43,53.3,39111,IDLE,2025-10-26T21:23:22.550878
13300182,519,544,133,2025-10-26T23:09:18,31.5428186,-7.76843,16.07,0.149,2.72,96.42,14.22,109.4,39111,RAPID_ACCEL,2025-10-26T21:23:22.550878
13300183,519,544,133,2025-10-26T23:09:48,31.5436434,-7.7682786,11.12,-0.046,1.96,97.12,14.05,99.69,39112,DRIVING,2025-10-26T21:23:22.550878
13300184,519,544,133,2025-10-26T23:10:18,31.5436434,-7.7682786,0.0,-0.103,1.31,96.48,12.54,50.77,39113,IDLE,2025-10-26T21:23:22.550878
13300185,519,544,133,2025-10-26T23:10:48,31.5436434,-7.7682786,0.0,0.0,0.0,96.78,12.26,54.09,39113,IDLE,2025-10-26T21:23:22.550878
13300186,519,544,133,2025-10-26T23:11:18,31.5436434,-7.7682786,0.0,0.0,0.0,97.66,12.23,43.46,39114,IDLE,2025-10-26T21:23:22.550878
13300187,519,544,133,2025-10-26T23:11:48,31.544193,-7.7685575,7.98,0.074,0.0,97.56,13.94,92.3,39114,DRIVING,2025-10-26T21:23:22.550878
13300188,519,544,133,2025-10-26T23:12:18,31.5454743,-7.7688306,17.35,0.087,1.23,97.47,13.61,101.45,39115,DRIVING,2025-10-26T21:23:22.550878
13300189,519,544,133,2025-10-26T23:12:48,31.5454743,-7.7688306,0.0,-0.161,0.0,96.8,12.5,59.78,39116,IDLE,2025-10-26T21:23:22.550878
13300190,519,544,133,2025-10-26T23:13:18,31.5454743,-7.7688306,0.0,0.0,0.0,97.11,12.57,50.05,39116,IDLE,2025-10-26T21:23:22.550878
13300191,519,544,133,2025-10-26T23:13:48,31.5458131,-7.7696191,10.02,0.093,0.0,95.61,14.46,101.64,39117,DRIVING,2025-10-26T21:23:22.551875
13300192,519,544,133,2025-10-26T23:14:18,31.5458131,-7.7696191,0.0,-0.093,0.0,95.86,12.25,55.5,39118,IDLE,2025-10-26T21:23:22.551875
13300193,519,544,133,2025-10-26T23:14:48,31.5460189,-7.7704514,9.84,0.091,0.0,96.4,14.43,92.11,39118,DRIVING,2025-10-26T21:23:22.551875
13300194,519,544,133,2025-10-26T23:15:18,31.5460189,-7.7704514,0.0,-0.091,0.0,97.65,12.22,53.8,39119,IDLE,2025-10-26T21:23:22.551875
13300195,519,544,133,2025-10-26T23:15:48,31.5457374,-7.7708812,6.15,0.057,1.5,96.02,14.44,100.99,39119,DRIVING,2025-10-26T21:23:22.551875
13300196,519,544,133,2025-10-26T23:16:18,31.5451092,-7.7718259,13.6,0.069,2.04,97.36,13.65,99.22,39120,DRIVING,2025-10-26T21:23:22.551875
13300197,519,544,133,2025-10-26T23:16:48,31.5440524,-7.7728549,18.29,0.043,0.0,95.98,14.15,97.9,39121,DRIVING,2025-10-26T21:23:22.551875
13300198,519,544,133,2025-10-26T23:17:18,31.543013,-7.7741019,19.8,0.014,1.16,96.64,13.92,103.13,39121,DRIVING,2025-10-26T21:23:22.551875
13300199,519,544,133,2025-10-26T23:17:48,31.5418974,-7.7759544,25.75,0.055,0.53,97.58,13.66,92.95,39122,DRIVING,2025-10-26T21:23:22.551875
13300200,519,544,133,2025-10-26T23:18:18,31.5413813,-7.7784687,29.36,0.033,0.81,95.83,13.83,99.48,39122,DRIVING,2025-10-26T21:23:22.551875
13300201,519,544,133,2025-10-26T23:18:48,31.5402142,-7.7809058,31.74,0.022,2.58,95.2,13.86,90.03,39123,DRIVING,2025-10-26T21:23:22.551875
13300202,519,544,133,2025-10-26T23:19:18,31.5386811,-7.7838687,39.35,0.07,1.46,95.8,14.11,98.47,39124,DRIVING,2025-10-26T21:23:22.551875
13300203,519,544,133,2025-10-26T23:19:48,31.536473,-7.7865516,42.34,0.028,2.42,96.1,14.43,101.34,39124,DRIVING,2025-10-26T21:23:22.551875
13300204,519,544,133,2025-10-26T23:20:18,31.5339161,-7.7884654,40.4,-0.018,1.6,94.83,14.39,97.52,39125,DRIVING,2025-10-26T21:23:22.551875
13300205,519,544,133,2025-10-26T23:20:48,31.5313928,-7.7903012,39.55,-0.008,2.31,95.58,13.61,95.04,39126,DRIVING,2025-10-26T21:23:22.551875
13300206,519,544,133,2025-10-26T23:21:18,31.529267,-7.7911936,30.07,-0.088,12.17,95.81,14.05,104.3,39126,HARSH_BRAKE,2025-10-26T21:23:22.551875
13300207,519,544,133,2025-10-26T23:21:48,31.529267,-7.7911936,0.0,-0.278,0.0,97.78,12.26,50.12,39127,IDLE,2025-10-26T21:23:22.551875
13300208,519,544,133,2025-10-26T23:22:18,31.5289533,-7.7919718,9.77,0.09,0.0,95.36,13.72,100.97,39127,DRIVING,2025-10-26T21:23:22.551875
13300209,519,544,133,2025-10-26T23:22:48,31.5279518,-7.7935117,21.99,0.113,0.59,95.17,14.44,94.88,39128,DRIVING,2025-10-26T21:23:22.551875
13300210,519,544,133,2025-10-26T23:23:18,31.5266607,-7.7948601,23.02,0.01,3.87,97.68,14.22,101.33,39129,DRIVING,2025-10-26T21:23:22.551875
13300211,519,544,133,2025-10-26T23:23:48,31.5254461,-7.7971586,30.71,0.071,2.03,94.92,14.31,102.84,39129,DRIVING,2025-10-26T21:23:22.551875
13300212,519,544,133,2025-10-26T23:24:18,31.5245488,-7.7993292,27.39,-0.031,12.81,96.25,14.0,105.75,39130,HARSH_BRAKE,2025-10-26T21:23:22.551875
13300213,519,544,133,2025-10-26T23:24:48,31.5241415,-7.8017009,27.47,0.001,2.08,95.84,14.19,93.7,39130,DRIVING,2025-10-26T21:23:22.551875
13300214,519,544,133,2025-10-26T23:25:18,31.5233784,-7.804513,33.51,0.056,0.58,95.1,13.89,108.84,39131,RAPID_ACCEL,2025-10-26T21:23:22.551875
13300215,519,544,133,2025-10-26T23:25:48,31.5235579,-7.8076232,35.39,0.017,0.0,95.7,13.85,99.17,39132,DRIVING,2025-10-26T21:23:22.551875
13300216,519,544,133,2025-10-26T23:26:18,31.5235579,-7.8076232,0.0,-0.328,0.09,96.62,12.43,50.14,39132,IDLE,2025-10-26T21:23:22.551875
13300217,519,544,133,2025-10-26T23:26:48,31.5232789,-7.8082647,8.18,0.076,1.35,96.72,14.26,99.55,39133,DRIVING,2025-10-26T21:23:22.551875
13300218,519,544,133,2025-10-26T23:27:18,31.5223576,-7.8090178,14.96,0.063,2.79,95.76,13.64,99.41,39134,DRIVING,2025-10-26T21:23:22.551875
13300219,519,544,133,2025-10-26T23:27:48,31.5208255,-7.8096361,21.58,0.061,2.18,96.27,13.9,98.61,39134,DRIVING,2025-10-26T21:23:22.551875
13300220,519,544,133,2025-10-26T23:28:18,31.5190615,-7.8103098,24.71,0.029,1.72,95.9,13.75,100.2,39135,DRIVING,2025-10-26T21:23:22.551875
13300221,519,544,133,2025-10-26T23:28:48,31.5165357,-7.8109956,34.53,0.091,3.25,96.79,13.69,104.3,39135,DRIVING,2025-10-26T21:23:22.551875
13300222,519,544,133,2025-10-26T23:29:18,31.514899,-7.8118677,23.94,-0.098,11.53,96.26,13.84,111.31,39136,HARSH_BRAKE,2025-10-26T21:23:22.551875
13300223,519,544,133,2025-10-26T23:29:48,31.5127253,-7.8131422,32.37,0.078,0.95,95.33,14.08,94.39,39137,DRIVING,2025-10-26T21:23:22.551875
13300224,519,544,133,2025-10-26T23:30:18,31.5108618,-7.8149736,32.38,0.0,2.26,96.73,14.38,102.09,39137,DRIVING,2025-10-26T21:23:22.551875
13300225,519,544,133,2025-10-26T23:30:48,31.5093941,-7.8160787,23.23,-0.085,2.18,95.24,14.46,95.98,39138,DRIVING,2025-10-26T21:23:22.553410
13300226,519,544,133,2025-10-26T23:31:18,31.508253,-7.8173686,21.11,-0.02,0.0,96.02,13.68,102.6,39138,DRIVING,2025-10-26T21:23:22.553410
13300227,519,544,133,2025-10-26T23:31:48,31.5070226,-7.8185622,21.27,0.001,0.22,97.29,14.04,98.34,39139,DRIVING,2025-10-26T21:23:22.553410
13300228,519,544,133,2025-10-26T23:32:18,31.5070226,-7.8185622,0.0,-0.197,0.0,95.85,12.47,49.65,39140,IDLE,2025-10-26T21:23:22.553410
13300229,519,544,133,2025-10-26T23:32:48,31.5065533,-7.8187404,6.57,0.061,9.45,95.37,14.05,117.77,39140,HARSH_BRAKE,2025-10-26T21:23:22.553410
13300230,519,544,133,2025-10-26T23:33:18,31.5057169,-7.8188409,11.2,0.043,0.34,96.39,14.42,101.82,39141,DRIVING,2025-10-26T21:23:22.553410
13300231,519,544,133,2025-10-26T23:33:48,31.5057169,-7.8188409,0.0,-0.104,0.99,97.57,12.47,47.81,39142,IDLE,2025-10-26T21:23:22.553410
13300232,519,544,133,2025-10-26T23:34:18,31.5049533,-7.8191936,10.93,0.101,1.09,95.35,14.47,90.26,39142,DRIVING,2025-10-26T21:23:22.553410
13300233,519,544,133,2025-10-26T23:34:48,31.5041775,-7.8194989,10.9,-0.0,0.95,96.41,14.48,102.38,39143,DRIVING,2025-10-26T21:23:22.553410
13300234,519,544,133,2025-10-26T23:35:18,31.5035042,-7.820184,11.87,0.009,0.43,95.76,13.52,100.82,39143,DRIVING,2025-10-26T21:23:22.553410
13300235,519,544,133,2025-10-26T23:35:48,31.5029941,-7.821347,14.85,0.028,1.77,94.29,14.13,90.47,39144,DRIVING,2025-10-26T21:23:22.553410
13300236,519,544,133,2025-10-26T23:36:18,31.5026428,-7.8224462,13.33,-0.014,1.69,97.13,13.8,103.78,39145,DRIVING,2025-10-26T21:23:22.553410
13300237,519,544,133,2025-10-26T23:36:48,31.5026428,-7.8224462,0.0,-0.123,0.0,95.9,12.47,49.68,39145,IDLE,2025-10-26T21:23:22.553410
13300238,519,544,133,2025-10-26T23:37:18,31.5027244,-7.8231494,8.06,0.075,0.0,94.84,13.54,94.51,39146,DRIVING,2025-10-26T21:23:22.553410
13300239,519,544,133,2025-10-26T23:37:48,31.504108,-7.8258095,35.39,0.253,1.72,96.05,13.64,103.08,39146,DRIVING,2025-10-26T21:23:22.553410
13300240,519,544,133,2025-10-26T23:38:18,31.505284,-7.8299996,50.1,0.136,2.84,94.86,13.74,90.12,39147,DRIVING,2025-10-26T21:23:22.553410
13300241,519,544,133,2025-10-26T23:38:48,31.506319,-7.8346898,55.02,0.046,3.08,95.37,14.04,95.83,39148,DRIVING,2025-10-26T21:23:22.553410
13300242,519,544,133,2025-10-26T23:39:18,31.5085546,-7.8404371,71.74,0.155,2.87,96.04,14.32,102.72,39148,DRIVING,2025-10-26T21:23:22.553410
13300243,519,544,133,2025-10-26T23:39:48,31.5105725,-7.846929,78.47,0.062,2.69,93.53,14.23,94.31,39149,DRIVING,2025-10-26T21:23:22.553410
13300244,519,544,133,2025-10-26T23:40:18,31.5152114,-7.8530567,93.06,0.135,4.82,94.0,13.75,90.05,39149,DRIVING,2025-10-26T21:23:22.553410
13300245,519,544,133,2025-10-26T23:40:48,31.5227007,-7.8569384,109.06,0.148,4.02,94.61,13.97,100.76,39150,DRIVING,2025-10-26T21:23:22.553410
13300246,519,544,133,2025-10-26T23:41:18,31.5279965,-7.8638563,105.57,-0.032,6.04,95.9,14.05,98.04,39151,DRIVING,2025-10-26T21:23:22.553410
13300247,519,544,133,2025-10-26T23:41:48,31.5354954,-7.8679465,110.15,0.042,5.75,94.86,13.68,94.87,39151,DRIVING,2025-10-26T21:23:22.554416
13300248,519,544,133,2025-10-26T23:42:18,31.5434873,-7.8723005,117.37,0.067,5.99,95.8,13.62,91.52,39152,DRIVING,2025-10-26T21:23:22.554416
13300249,519,544,133,2025-10-26T23:42:48,31.551294,-7.8697175,108.04,-0.086,16.95,97.23,14.35,100.56,39153,HARSH_BRAKE,2025-10-26T21:23:22.554416
13300250,519,544,133,2025-10-26T23:43:18,31.5589807,-7.8655162,112.95,0.045,6.36,96.04,13.73,94.04,39153,DRIVING,2025-10-26T21:23:22.554416
13300251,519,544,133,2025-10-26T23:43:48,31.5669427,-7.8629237,110.06,-0.027,6.43,96.43,14.24,97.93,39154,DRIVING,2025-10-26T21:23:22.554416
13300252,519,544,133,2025-10-26T23:44:18,31.5758592,-7.8623097,118.97,0.082,7.37,95.52,14.31,94.5,39154,DRIVING,2025-10-26T21:23:22.554416
13300253,519,544,133,2025-10-26T23:44:48,31.5841353,-7.8598326,113.77,-0.048,7.66,93.85,13.73,90.55,39155,DRIVING,2025-10-26T21:23:22.554416
13300254,519,544,133,2025-10-26T23:45:18,31.5918259,-7.8567136,108.38,-0.05,6.83,96.8,14.29,91.25,39156,DRIVING,2025-10-26T21:23:22.554416
13300255,519,544,133,2025-10-26T23:45:48,31.5996532,-7.8533925,110.86,0.023,5.67,92.98,13.54,96.41,39156,DRIVING,2025-10-26T21:23:22.554416
13300256,519,544,133,2025-10-26T23:46:18,31.6047344,-7.8449871,116.94,0.056,4.44,93.98,13.67,95.29,39157,DRIVING,2025-10-26T21:23:22.554416
13300257,519,544,133,2025-10-26T23:46:48,31.6067905,-7.8363704,101.52,-0.143,7.51,94.11,13.56,94.74,39157,DRIVING,2025-10-26T21:23:22.554416
13300258,519,544,133,2025-10-26T23:47:18,31.6074152,-7.8299746,73.03,-0.264,8.29,94.43,13.73,94.91,39158,DRIVING,2025-10-26T21:23:22.554416
13300259,519,544,133,2025-10-26T23:47:48,31.6074152,-7.8299746,0.0,-0.676,2.6,95.64,12.47,47.12,39159,IDLE,2025-10-26T21:23:22.554416
13300260,519,544,133,2025-10-26T23:48:18,31.6074152,-7.8299746,0.0,0.0,0.0,94.5,12.38,54.7,39159,IDLE,2025-10-26T21:23:22.554416
13300261,519,544,133,2025-10-26T23:48:48,31.6075916,-7.8292204,8.87,0.082,1.33,95.23,13.72,104.8,39160,DRIVING,2025-10-26T21:23:22.554416
13300262,519,544,133,2025-10-26T23:49:18,31.6075916,-7.8292204,0.0,-0.082,0.0,95.4,12.52,47.52,39161,IDLE,2025-10-26T21:23:22.554416
13300263,519,544,133,2025-10-26T23:49:48,31.6076466,-7.8286251,6.79,0.063,0.94,94.84,14.19,101.85,39161,DRIVING,2025-10-26T21:23:22.554416
13300264,519,544,133,2025-10-26T23:50:18,31.6076466,-7.8286251,0.0,-0.063,0.0,95.38,12.21,44.56,39162,IDLE,2025-10-26T21:23:22.554416
13300265,519,544,133,2025-10-26T23:50:48,31.6076888,-7.8280204,6.88,0.064,0.0,96.2,14.09,91.27,39162,DRIVING,2025-10-26T21:23:22.554416
13300266,519,544,133,2025-10-26T23:51:18,31.6076888,-7.8280204,0.0,-0.064,0.11,96.33,12.49,47.8,39163,IDLE,2025-10-26T21:23:22.554416
13300267,519,544,133,2025-10-26T23:51:48,31.6074419,-7.8268071,14.15,0.131,0.77,93.96,14.08,112.29,39164,RAPID_ACCEL,2025-10-26T21:23:22.554416
13300268,519,544,133,2025-10-26T23:52:18,31.6074419,-7.8268071,0.0,-0.131,0.0,94.22,12.4,55.5,39164,IDLE,2025-10-26T21:23:22.554416
13300269,519,544,133,2025-10-26T23:52:48,31.6071997,-7.8263511,6.1,0.056,0.42,93.41,13.55,102.64,39165,DRIVING,2025-10-26T21:23:22.554416
13300270,519,544,133,2025-10-26T23:53:18,31.6071997,-7.8263511,0.0,-0.056,0.0,94.73,12.46,50.78,39165,IDLE,2025-10-26T21:23:22.554416
13300271,519,544,133,2025-10-26T23:53:48,31.6062418,-7.8234451,35.35,0.327,2.96,94.27,13.58,96.78,39166,DRIVING,2025-10-26T21:23:22.555450
13300272,519,544,133,2025-10-26T23:54:18,31.604977,-7.8183858,59.82,0.227,3.14,94.07,13.83,93.94,39167,DRIVING,2025-10-26T21:23:22.555450
13300273,519,544,133,2025-10-26T23:54:48,31.6045925,-7.8116889,76.14,0.151,13.13,95.86,13.89,113.34,39167,HARSH_BRAKE,2025-10-26T21:23:22.555450
13300274,519,544,133,2025-10-26T23:55:18,31.6039029,-7.8048309,78.34,0.02,3.76,96.55,13.84,97.92,39168,DRIVING,2025-10-26T21:23:22.555450
13300275,519,544,133,2025-10-26T23:55:48,31.6025482,-7.7980249,79.29,0.009,5.69,96.67,13.99,104.79,39169,DRIVING,2025-10-26T21:23:22.555450
13300276,519,544,133,2025-10-26T23:56:18,31.6046816,-7.7891064,105.09,0.239,5.83,96.14,14.12,114.69,39169,RAPID_ACCEL,2025-10-26T21:23:22.555450
13300277,519,544,133,2025-10-26T23:56:48,31.6064241,-7.7804918,100.45,-0.043,5.14,96.21,13.82,90.7,39170,DRIVING,2025-10-26T21:23:22.555450
13300278,519,544,133,2025-10-26T23:57:18,31.6080724,-7.7706181,114.14,0.127,5.13,94.89,13.59,101.84,39170,DRIVING,2025-10-26T21:23:22.555450
